COD_PAI4;COD_SAL;CODUNI2;CANTI;FOBDOL;FOBPES
CHN;BOG;2U;40461,00;181530,86;734203378,55
CHN;BOG;U;3558,00;11421,18;45420205,46
CHN;BOG;U;5662,00;13050,91;51901380,92
CHN;MDE;KG;50,00;100,00;406579,00
CHN;MDE;KG;254,70;902,05;3711295,29
CHN;MDE;KG;75,00;200,00;813158,00
ECU;BOG;KG;75,00;1110,00;4569414,90
ECU;BOG;KG;25,00;315,75;1299813,29
ECU;BOG;U;384,00;2416,12;9826094,27
ECU;BOG;U;11460,00;104890,04;426413994,46
ECU;BOG;U;128,00;3288,32;13314539,96
ECU;BOG;U;975,00;10210,20;41704190,08
ECU;BOG;KG;50,00;1443,25;5938508,51
ECU;BOG;KG;240,00;3856,80;15598866,16
ECU;BOG;U;1,00;14,14;57189,37
ECU;BOG;U;187,00;1321,00;5337483,39
ECU;BOG;U;736,00;2406,72;9907479,48
ECU;BOG;U;702,00;4675,32;18584817,77
ECU;BOG;U;144,00;936,00;3778809,84
ECU;BOG;U;16144,00;87774,23;356992039,37
ECU;BOG;U;4795,00;24262,70;96679242,93
ECU;BOG;U;1,00;9,65;38648,82
ECU;BOG;U;3648,00;18507,84;75573171,13
ECU;BOG;U;1463,00;5026,11;20379422,04
ECU;BOG;U;3935,00;17071,19;69202514,66
ECU;BOG;U;11269,00;38548,42;156774074,03
ECU;BOG;U;59990,00;174643,15;708412672,62
ECU;BOG;U;1,00;4,43;17884,75
ECU;BOG;U;2434,00;7341,36;29650541,53
ECU;BOG;U;28120,00;92359,24;371428701,51
ECU;BOG;U;2853,00;12230,44;49018204,14
ECU;BOG;U;184,00;1996,50;8036328,39
ECU;BOG;U;1369,00;3878,71;15794635,02
ECU;BOG;U;14881,00;49416,30;201622574,47
ECU;BOG;U;1337,00;11183,27;45765631,31
ECU;BOG;U;598,00;4263,74;17448631,11
ECU;BOG;U;1,00;5,00;20025,30
ECU;BOG;U;412,00;3522,60;14290976,84
ECU;BOG;U;8183,00;37995,79;155434999,77
ECU;BOG;U;102,00;578,34;2366130,24
ECU;BOG;U;976,00;5397,28;21896441,12
ECU;BOG;U;7387,00;37890,88;153978704,05
ECU;BOG;U;18,00;179,46;718748,06
ECU;BOG;U;1,00;9,90;39650,09
ECU;BOG;U;1497,00;13817,31;56055997,63
ECU;BOG;U;12138,00;101661,18;412654931,32
ECU;BOG;U;10939,00;70808,27;287519714,41
ECU;BOG;U;32,00;320,72;1291588,62
ECU;BOG;U;445,00;3745,92;15011610,53
ECU;BOG;U;1,00;7,90;32329,40
ECU;BOG;KG;112,93;1120,39;4543951,22
ECU;BOG;U;141,00;862,14;3480622,97
ECU;BOG;U;3459,00;32292,85;130372370,99
ECU;BOG;U;155,00;1621,30;6545496,12
ECU;BOG;KG;10,00;252,61;1011718,20
ECU;BOG;KG;0,45;2,89;11667,47
ECU;BOG;KG;22,00;1019,79;4084320,13
ECU;BOG;U;5,00;4,92;19862,97
ECU;BOG;U;24,00;333,60;1349248,53
ECU;BOG;U;4648,00;102752,92;415585212,46
ECU;BOG;U;1144,00;35583,96;143919682,05
ECU;BOG;U;120,00;1407,60;5693052,27
ECU;BOG;U;10,00;112,71;455031,68
ECU;BOG;U;20,00;931,05;3758825,74
ECU;BOG;U;8,00;62,19;251072,84
ECU;BOG;U;15,00;203,70;822375,60
ECU;BOG;U;5,00;6,42;25918,75
ECU;BOG;KG;1,60;9,73;39281,85
ECU;BOG;U;5,00;24,86;100364,54
ECU;BOG;U;5,00;20,74;83731,32
ECU;BOG;U;5,00;9,20;37142,14
ECU;BOG;U;47,00;535,25;2130653,61
ECU;BOG;U;8,00;66,64;265271,84
ECU;BOG;U;36,00;409,98;1631995,08
ECU;BOG;U;36,00;257,42;1024704,07
ECU;BOG;U;317,00;1749,55;6964381,19
ECU;BOG;U;6,00;29,28;116554,01
ECU;BOG;U;5,00;23,20;92351,54
ECU;BOG;U;13,00;65,91;262365,95
ECU;BOG;U;257,00;1515,59;6033063,64
ECU;BOG;U;125,00;1011,19;4025213,69
ECU;BOG;U;123,00;398,63;1586814,48
ECU;BOG;U;67,00;268,29;1067973,95
ECU;BOG;U;528,00;1763,74;7020866,90
ECU;BOG;U;185,00;627,03;2495999,51
ECU;BOG;U;70,00;142,90;568837,74
ECU;BOG;U;290,00;1758,06;6998256,70
ECU;BOG;U;12,00;116,40;463349,98
ECU;BOG;U;96,00;157,20;625761,31
ECU;BOG;U;6,00;17,46;69502,49
ECU;BOG;U;618,00;3501,38;13937838,32
ECU;BOG;U;11,00;112,64;448382,66
ECU;BOG;U;24,00;100,08;398385,45
ECU;BOG;U;3042,00;11115,68;44247853,90
ECU;BOG;U;238,00;1012,14;4028995,33
ECU;BOG;U;373,00;2574,29;10247398,97
ECU;BOG;U;117,00;770,54;3067265,46
ECU;BOG;U;509,00;2520,67;10033955,44
ECU;BOG;U;59,00;392,72;1563288,72
ECU;BOG;U;14,00;98,14;390662,95
ECU;BOG;U;436,00;3168,72;12609901,66
ECU;BOG;U;8,00;83,28;331510,19
ECU;BOG;U;326,00;4220,88;16801930,38
ECU;BOG;U;31,00;344,39;1370902,94
ECU;BOG;U;29,00;298,68;1188946,51
ECU;BOG;U;6,00;40,02;159306,41
ECU;BOG;U;298,00;4142,20;16472866,64
ECU;BOG;U;4951,00;118761,02;472293574,76
ECU;BOG;U;2020,00;55551,30;220918631,88
ECU;BOG;U;228,00;2272,44;9037130,28
ECU;BOG;U;39,00;8060,00;32158513,40
ECU;BOG;U;5184,00;1361,77;5433312,50
ECU;IPI;KG;5084,29;34787,07;142360170,17
ECU;IPI;KG;4706,40;25518,96;104432005,57
ECU;IPI;KG;544,50;3009,60;12316276,36
ECU;IPI;KG;201,50;1812,50;7417348,12
ECU;IPI;KG;3765,18;27185,25;111251014,13
ECU;IPI;KG;10,56;108,60;444427,03
ECU;IPI;KG;9,62;54,00;220985,82
ECU;IPI;U;32,00;14649,65;59479776,44
ECU;IPI;U;1365,00;11367,19;46152496,45
ECU;IPI;U;195,00;7437,78;29987033,85
ECU;IPI;KG;580,00;1583,80;6481432,25
ECU;IPI;U;55,00;2773,64;11261394,43
ECU;IPI;U;8,00;7,32;29720,29
ECU;IPI;KG;6,23;26,18;107137,19
ECU;IPI;KG;0,97;3,41;13954,84
ECU;IPI;KG;0,97;4,07;16655,78
ECU;IPI;KG;1,06;5,62;22998,89
ECU;MDE;U;29900,00;2242,50;9045863,77
ECU;MDE;U;12,00;680,79;2706201,52
ECU;MDE;U;3,00;126,50;502848,88
ECU;MDE;KG;238,99;6809,53;27578080,17
ECU;MDE;KG;27,90;985,99;3977316,04
ECU;MDE;U;52,00;823,21;3309509,30
ECU;MDE;U;7,00;131,65;523320,59
ECU;MDE;U;11,00;219,83;873844,03
ECU;MDE;U;164,00;3240,16;13137153,62
ECU;MDE;U;40,00;509,20;2076232,44
ECU;MDE;U;9,00;180,00;726694,20
ECU;MDE;U;71,00;1308,53;5201524,51
ECU;MDE;U;27,00;422,67;1705115,49
ECU;MDE;U;492,00;5640,11;22624283,60
ECU;MDE;U;4,00;51,68;205432,65
ECU;MDE;U;44,00;213,30;847886,69
ECU;MDE;U;41,00;352,34;1400583,21
ECU;MDE;U;41,00;685,66;2725560,20
ECU;MDE;U;7,00;111,42;442904,52
ECU;MDE;U;22,00;308,01;1224367,47
ECU;MDE;U;41,00;960,78;3819186,97
ECU;MDE;U;50,00;1223,34;4862886,60
ECU;MDE;U;79,00;2346,69;9365563,95
ECU;MDE;U;45,00;795,72;3163058,61
ECU;MDE;U;59,00;1078,64;4379408,63
ECU;MDE;U;7,00;143,19;569193,13
ECU;MDE;U;196,00;5308,22;21450651,65
ECU;MDE;U;257,00;6098,26;24630898,02
ECU;MDE;U;764,00;15863,20;64134801,59
ECU;MDE;U;9,00;250,60;996157,55
ECU;MDE;U;109,00;1900,33;7553982,77
ECU;MDE;U;51,00;941,46;3838746,66
ECU;MDE;U;64,00;1181,81;4697801,11
ECU;MDE;U;921,00;17732,01;70980682,49
ECU;MDE;U;282,00;5790,76;23034503,45
ECU;MDE;U;662,00;12815,80;51288815,48
ECU;MDE;U;292,00;4970,41;20084792,64
ECU;MDE;U;1595,00;21397,12;86156540,30
ECU;MDE;U;33,00;797,00;3217640,43
ECU;MDE;U;104,00;1560,54;6291050,02
ECU;MDE;U;341,00;7323,83;29516147,50
ECU;MDE;U;18,00;250,20;994567,51
ECU;MDE;U;620,00;15081,33;60988921,00
ECU;MDE;U;184,00;5451,00;21766949,83
ECU;MDE;U;102,00;516,90;2071574,40
ECU;MDE;2U;14,00;346,36;1398321,12
ECU;MDE;2U;982,00;22322,55;90016967,74
ECU;MDE;KG;74,40;1064,66;4294657,44
ECU;MDE;U;25,00;216,22;890089,08
ECU;MDE;U;55,00;503,80;2073938,04
ECU;MDE;U;251,00;2217,56;9128785,32
ECU;MDE;U;610,00;1598,37;6579833,95
ECU;MDE;U;294,00;1106,82;4556324,14
ECU;MDE;U;48,00;195,36;804217,02
ECU;MDE;U;591,00;2242,43;9231164,90
ECU;MDE;U;108,00;683,47;2813565,76
ECU;MDE;U;140,00;1113,76;4584893,27
ECU;MDE;2U;909,00;1273,07;5240707,22
ECU;MDE;2U;479,00;701,72;2888693,53
ECU;MDE;U;296,00;2583,49;10635169,09
ECU;MDE;KG;57,13;1328,92;5365102,51
ECU;MDE;KG;404,91;3975,36;16140557,90
ECU;MDE;U;30,00;129,30;517854,25
ECU;MDE;U;36,00;434,34;1739557,76
ECU;MDE;U;8000,00;3016,00;11936634,32
ECU;MDE;KG;0,01;10,80;43090,81
ECU;MDE;U;1,00;8,48;34908,68
ECU;MDE;U;64,00;313,60;1255986,81
ECU;MDE;U;2024,00;22229,81;88729638,08
ECU;MDE;U;1679,00;41108,17;162729520,15
ECU;MDE;U;105,00;641,45;2569045,73
ECU;MDE;U;115,00;976,35;3910340,33
ECU;MDE;U;1001,00;17663,75;71396716,51
ECU;MDE;U;510,00;762,80;3121629,32
ECU;MDE;2U;1000,00;2846,29;11264961,17
ECU;MDE;U;69,00;646,32;2660634,44
ECU;MDE;U;96,00;1411,84;5654503,91
ECU;MDE;U;8,00;434,20;1786424,71
ECU;MDE;U;1,00;45,75;188228,76
ECU;MDE;U;50,00;424,00;1745434,16
ECU;MDE;U;234,00;2453,17;10097681,81
ECU;MDE;U;2,00;22,38;92129,28
ECU;MDE;U;129,00;1152,73;4745316,79
ECU;MDE;U;2,00;25,10;103326,40
ECU;MDE;U;12,00;146,52;603162,76
ECU;MDE;U;1,00;48,25;198514,49
ECU;MDE;U;100,00;1290,00;5166527,40
ECU;MDE;U;718,00;4680,87;18525806,85
ECU;MDE;KG;43,00;1200,00;4892928,00
ECU;MDE;KG;14,97;1345,60;5486603,26
ECU;MDE;U;8,00;5456,00;22246512,64
ECU;MDE;U;3,00;1000,00;4060150,00
ECU;MDE;U;125,00;931,95;3732515,66
ECU;MDE;U;1,00;300,00;1234977,00
ECU;MDE;KG;2,42;3795,80;15625752,30
ECU;MDE;KG;0,02;24,84;102256,09
ECU;MDE;M3;131,73;107093,16;429776860,99
SLV;BOG;KG;1129,65;50147,56;201622376,97
SLV;BOG;KG;30,35;968,00;3915085,68
SLV;BOG;KG;153,42;4980,00;20105206,20
SLV;BOG;KG;460,26;45333,00;183017934,26
SLV;BOG;U;9,00;858,17;3464595,34
SLV;BOG;U;137,00;9142,22;36908879,16
SLV;BOG;U;315,00;6600,23;26646382,54
SLV;BOG;U;6,00;218,88;883660,14
SLV;BOG;U;73,00;6804,38;27470574,88
SLV;BOG;U;24,00;1123,18;4534491,06
SLV;BOG;U;36,00;2630,49;10619787,92
SLV;BOG;U;30,00;5566,27;22472089,58
SLV;BOG;U;412,00;3788,33;15294207,99
SLV;BOG;U;1200,00;366,00;1477611,54
SLV;BOG;U;27,00;584,66;2360383,50
SLV;BOG;U;20,00;335,03;1352579,76
SLV;BOG;2U;6,00;18,51;74728,38
SLV;BOG;U;3,00;19,99;80703,42
SLV;BOG;U;7,00;125,31;505900,27
SLV;BOG;U;1400,00;171,50;692378,08
SLV;BOG;2U;118,00;5213,10;21046275,17
SLV;BOG;KG;6,05;412,50;1665340,87
SLV;BOG;U;76,00;346,11;1397311,83
SLV;BOG;U;4,00;119,47;482323,08
SLV;BOG;KG;3,00;3,00;12111,57
SLV;BOG;M2;1,00;15,50;62576,44
SLV;BOG;KG;0,01;0,01;40,37
SLV;BOG;KG;28,24;120,00;484462,80
SLV;BOG;KG;106,40;4851,00;19969578,09
SLV;BOG;KG;1,00;1,00;4116,59
SLV;BOG;U;8000,00;1381,44;5467421,78
SLV;BOG;KG;3837,76;41004,00;165841088,04
SLV;MDE;U;40000,00;6080,00;24098505,60
SLV;MDE;KG;42,30;1424,00;5858748,96
SLV;MDE;U;171,00;1028,75;4193510,23
SLV;MDE;U;4,00;40,00;162406,00
SLV;MDE;U;17,00;105,92;431292,76
SLV;MDE;U;24,00;25,92;106702,01
SLV;MDE;U;25,00;377,26;1536583,76
SLV;MDE;U;182,00;2522,46;10326124,08
SLV;MDE;U;213,00;3646,10;14829133,48
SLV;MDE;U;50,00;886,78;3600459,81
SLV;MDE;U;32,00;481,59;1963597,08
SLV;MDE;U;32,00;208,88;848084,13
SLV;MDE;KG;0,10;6,48;26675,50
SLV;MDE;U;30000,00;6750,00;27300442,50
SLV;MDE;U;14470,00;3789,99;15257993,45
SLV;MDE;U;402,00;737,40;2926129,51
SLV;MDE;U;800,00;96,00;392863,68
SLV;MDE;U;1625,00;851,80;3385357,28
SLV;MDE;U;1838,00;338,20;1384026,00
SLV;MDE;KG;290,00;2318,00;9272339,66
SLV;MDE;U;135,00;581,85;2349039,00
SLV;MDE;U;490,00;1904,70;7689635,79
SLV;MDE;U;308,00;1351,70;5457069,72
SLV;MDE;U;176,00;1994,08;8050479,83
SLV;MDE;U;105,00;791,70;3196243,32
SLV;MDE;U;175,00;1589,01;6415135,27
SLV;MDE;U;829,00;5960,68;24064397,68
SLV;MDE;M3;5,67;5220,13;21074656,63
ARE;BOG;KG;200,00;2700,00;10962405,00
ARE;MDE;KG;235,80;13367794,86;54328155987,71
ARE;MDE;KG;45,43;2559469,62;10366624270,68
ARE;MDE;U;26,00;273,68;1083162,49
ARE;MDE;U;75,00;1995,60;7898125,81
ARE;MDE;U;18,00;249,18;986197,12
ESP;BOG;KG;1824,65;3498,24;14148666,66
ESP;MDE;U;18600,00;8569,50;34681709,14
ESP;MDE;U;74580,00;38697,69;154664924,57
ESP;MDE;U;14,00;119,00;481508,51
ESP;MDE;U;21,00;104,70;424464,55
ESP;MDE;U;2011,00;15453,15;62601977,71
ESP;MDE;U;193,00;2576,71;10456327,15
ESP;MDE;U;66,00;587,55;2373929,05
ESP;MDE;U;75200,00;21070,00;85958832,32
ESP;MDE;U;3500,00;525,00;2148473,25
ESP;MDE;U;71160,00;12154,82;49567544,94
ESP;MDE;U;29220,00;7232,10;29596139,79
ESP;MDE;U;13140,00;1445,40;5893531,77
ESP;MDE;U;38280,00;5117,40;20887118,63
ESP;MDE;U;26710,00;12960,90;52828653,61
ESP;MDE;U;2700,00;426,00;1743332,58
ESP;MDE;KG;349,00;2080,00;8512046,40
ESP;MDE;U;213,00;541,02;2189080,86
ESP;MDE;KG;1,93;60,00;242670,60
ESP;MDE;U;20,00;130,00;528996,97
ESP;MDE;U;1211,00;8913,42;36155353,85
ESP;MDE;U;85,00;304,30;1238846,88
ESP;MDE;U;101,00;349,25;1419241,55
ESP;MDE;U;155,00;609,90;2472064,45
ESP;MDE;U;264,00;649,53;2628614,98
ESP;MDE;U;7927,00;22726,76;92141641,29
ESP;MDE;U;130,00;415,00;1680685,51
ESP;MDE;U;4,00;26,00;104879,58
ESP;MDE;U;2,00;22,00;88979,22
ESP;MDE;U;25,00;51,00;206270,01
ESP;MDE;U;136,00;976,00;3966060,16
ESP;MDE;U;2750,00;18811,62;76227888,86
ESP;MDE;U;5789,00;29408,84;119202022,75
ESP;MDE;U;355,00;3650,42;14760688,46
ESP;MDE;U;158,00;1774,00;7165215,23
ESP;MDE;U;200,00;314,00;1266622,62
ESP;MDE;U;40400,00;6868,00;27506752,08
ESP;MDE;U;116300,00;31594,00;126535865,64
ESP;MDE;U;120,00;1,20;4892,92
ESP;MDE;U;322795,00;60488,75;246299579,53
ESP;MDE;U;57960,00;16691,75;68455343,10
ESP;MDE;U;425480,00;50160,92;202150665,95
ESP;MDE;U;64560,00;5759,90;23571411,55
ESP;MDE;U;100255,00;50358,85;205067171,95
ESP;MDE;U;113055,00;23634,12;95745787,20
ESP;MDE;KG;969,69;9414,10;38316990,91
ESP;MDE;KG;4320,00;8073,00;32090901,57
ESP;MDE;KG;443,52;1854,72;7562509,51
ESP;MDE;KG;60,00;1666,65;6776248,90
ESP;MDE;KG;450,00;2340,00;9274753,80
ESP;MDE;U;257,00;899,50;3631452,40
ESP;MDE;U;268,00;1340,00;5409834,60
ESP;MDE;U;384,00;7537,92;30580889,16
ESP;MDE;U;2,00;100,00;411429,00
ESP;MDE;U;18,00;39,60;162056,26
ESP;MDE;U;60,00;0,12;491,07
ESP;MDE;U;38,00;1083,66;4295414,89
ESP;MDE;U;29,00;1247,17;4939157,31
ESP;MDE;U;428,00;17173,21;68888553,03
ESP;MDE;U;2799,00;14858,09;59022133,35
ESP;MDE;KG;0,01;3,72;14722,90
ESP;MDE;KG;45,45;9988,29;40258836,93
ESP;MDE;U;34,00;272,00;1098115,68
ESP;MDE;U;247,00;5271,37;21281522,25
ESP;MDE;U;5,00;41,30;166735,94
ESP;MDE;U;5,00;118,60;478810,73
ESP;MDE;U;5474,00;24443,92;97328640,50
ESP;MDE;U;83,00;900,66;3585115,33
ESP;MDE;KG;10,64;3540,64;14157232,06
ESP;MDE;U;20,00;812,00;3213709,24
ESP;MDE;U;183,00;11707,42;46335275,65
ESP;MDE;U;246,00;2134,54;8448018,37
ESP;MDE;U;4263,00;15783,57;62467739,83
ESP;MDE;U;440,00;2949,67;11674115,43
ESP;MDE;KG;5,46;2441,11;9661351,92
ESP;MDE;M3;2296,16;1895307,50;7597380001,53
USA;BOG;U;89583,00;17767,66;70850516,05
USA;BOG;U;2040,00;515,20;2087025,92
USA;BOG;U;6210,00;761,40;3088608,21
USA;BOG;U;523024,00;255646,14;1033621482,79
USA;BOG;U;13910,00;4001,20;16154870,82
USA;BOG;KG;279,00;2718,28;11041757,11
USA;BOG;U;1176,00;841,68;3358577,04
USA;BOG;U;7680,00;1578,00;6349578,06
USA;BOG;U;820,00;5576,00;22511371,44
USA;BOG;U;422,00;42,76;172486,56
USA;BOG;U;370,00;370,00;1470783,30
USA;BOG;U;962027,00;168458,81;675518154,17
USA;BOG;U;301005,00;83471,65;334715110,29
USA;BOG;U;14250,00;7388,00;29345696,85
USA;BOG;U;88661,00;12814,80;51453866,10
USA;BOG;U;29460,00;8770,20;34903579,52
USA;BOG;U;1068621,00;555150,26;2235890792,42
USA;BOG;U;1313389,00;292416,23;1169375006,27
USA;BOG;KG;5948,32;33358,82;135060743,24
USA;BOG;U;303,00;36,65;145764,22
USA;BOG;U;150,00;15,00;59626,35
USA;BOG;U;158,00;12,53;51229,76
USA;BOG;U;1039,00;19,80;80404,32
USA;BOG;U;300,00;9,00;35775,81
USA;BOG;KG;7,00;12,60;51563,35
USA;BOG;U;1,00;2229,15;8927879,49
USA;BOG;U;1211,00;16559,96;66976923,81
USA;BOG;U;1,00;10190,00;40329676,30
USA;BOG;U;1,00;2582,00;10278089,94
USA;BOG;U;2135,00;25337,17;102290969,35
USA;BOG;U;7320,00;1464,00;5910446,16
USA;BOG;U;18500,00;4625,00;18954891,25
USA;BOG;U;11550,00;1974,15;7884036,32
USA;BOG;U;14671,00;5841,93;23673259,29
USA;MDE;U;2,00;149,10;593517,89
USA;MDE;U;5,00;907,45;3612258,99
USA;MDE;U;7,00;481,08;1915020,72
USA;MDE;U;51,00;2245,25;8937599,31
USA;MDE;U;8,00;386,96;1540360,06
USA;MDE;U;35,00;989,66;3939509,87
USA;MDE;U;20,00;638,25;2540662,62
USA;MDE;KG;4,79;133,87;541786,61
USA;MDE;U;54,00;716,54;2890840,77
USA;MDE;U;3203,00;27233,70;109982242,22
USA;MDE;U;1647,00;4170,95;16869448,98
USA;MDE;KG;0,54;70,00;286463,10
USA;MDE;KG;374,44;1041,14;4210901,14
USA;MDE;KG;0,09;6,37;25780,09
USA;MDE;U;3790,00;29619,46;119381431,68
USA;MDE;U;11,00;261,80;1059533,39
USA;MDE;U;13,00;248,62;1006192,48
USA;MDE;U;5412,00;21872,88;89991371,45
USA;MDE;U;1560,00;9067,50;36576753,52
USA;MDE;U;3,00;44,97;179010,72
USA;MDE;U;7830,00;47088,89;190537179,27
USA;MDE;U;8306,00;93337,90;381004475,26
USA;MDE;U;5,00;271,80;1081946,10
USA;MDE;U;9,00;286,74;1141417,31
USA;MDE;U;12,00;195,00;776230,65
USA;MDE;U;198,00;3157,20;12756190,73
USA;MDE;U;1274,00;29431,22;118949071,18
USA;MDE;U;310,00;8978,21;36327358,45
USA;MDE;U;185,00;3065,28;12400928,14
USA;MDE;U;118,00;695,32;2809762,33
USA;MDE;U;10000,00;7960,00;32363688,40
USA;MDE;U;9,00;1538,46;6222316,85
USA;MDE;KG;26,56;1673,03;6766586,56
USA;MDE;U;21600,00;17232,00;70519030,56
USA;MDE;U;60,00;10131,00;41459395,23
USA;MDE;U;16,00;1942,00;7947304,86
USA;MDE;U;16,00;1866,00;7636287,78
USA;MDE;U;94,00;9827,00;40215326,91
USA;MDE;U;1,00;15,00;60557,85
USA;MDE;U;2,00;415,97;1688900,59
USA;MDE;M2;5,90;1802,52;7318501,57
USA;MDE;U;61,00;281,93;1144678,08
USA;MDE;U;59,00;272,69;1107162,30
USA;MDE;U;720,00;108,00;429309,72
USA;MDE;U;18200,00;2866,40;11628812,81
USA;MDE;U;31511,00;12277,82;49919037,77
USA;MDE;U;760,00;334,40;1356640,73
USA;MDE;U;126420,00;15170,40;61403213,58
USA;MDE;U;9520,00;1197,84;4840682,26
USA;MDE;U;55702,00;11516,08;45672446,20
USA;MDE;U;163082,00;41507,68;166544062,06
USA;MDE;U;54634,00;24508,00;98194994,10
USA;MDE;U;6460,00;4040,00;16533013,20
USA;MDE;U;103926,00;23346,03;94536811,04
USA;MDE;U;22990,00;3663,25;14825575,70
USA;MDE;U;120,00;42,00;172800,18
USA;MDE;U;586824,00;270028,86;1092885436,65
USA;MDE;U;57217,00;25671,30;103909950,88
USA;MDE;KG;3338,02;21331,05;86149630,64
USA;MDE;KG;360,00;1350,00;5350819,50
USA;MDE;KG;562,50;1912,50;7580327,62
USA;MDE;KG;14,00;100,00;397509,00
USA;MDE;U;8,00;187,20;770195,08
USA;MDE;U;3,00;70,20;288823,15
USA;MDE;U;5,00;327,00;1345372,83
USA;MDE;U;6,00;129,60;533211,98
USA;MDE;U;617,00;20990,04;86359111,67
USA;MDE;U;4,00;103,20;424594,72
USA;MDE;U;25,00;3644,12;14992966,47
USA;MDE;U;42,00;1652,40;6798452,79
USA;MDE;U;58,00;3469,20;14273294,86
USA;MDE;U;21,00;1096,20;4510084,69
USA;MDE;U;22,00;1060,80;4364438,83
USA;MDE;U;3,00;59,40;244388,82
USA;MDE;U;33,00;1473,00;6060349,17
USA;MDE;U;18,00;842,40;3465877,89
USA;MDE;U;57,00;2109,60;8679506,18
USA;MDE;U;26,00;1382,40;5687594,49
USA;MDE;U;81,00;1942,20;7990774,03
USA;MDE;U;22,00;937,20;3855912,58
USA;MDE;U;67,00;3985,80;16398737,08
USA;MDE;U;11,00;661,20;2720368,54
USA;MDE;U;82,00;2850,90;11729429,36
USA;MDE;U;25288,00;22674,09;90131548,41
USA;MDE;U;370,00;3,70;14707,83
USA;MDE;U;10004,00;1399,33;5726520,13
USA;MDE;U;247440,00;37629,51;150368718,91
USA;MDE;U;198980,00;45390,90;182513682,41
USA;MDE;U;90060,00;12295,70;49208372,42
USA;MDE;U;976232,00;433516,59;1742635649,40
USA;MDE;U;18016,00;6294,22;25482606,27
USA;MDE;KG;727,00;6521,28;26364079,77
USA;MDE;KG;1515,00;11362,50;45166960,12
USA;MDE;KG;282,50;1450,00;5763880,50
USA;MDE;KG;1059,50;6820,05;27110312,54
USA;MDE;KG;95,26;672,00;2766348,48
USA;MDE;KG;15252,88;52674,80;211189603,84
USA;MDE;KG;1048,50;5094,00;20249108,46
USA;MDE;KG;7068,29;22313,40;89099972,77
USA;MDE;U;360,00;54,00;214654,86
USA;MDE;U;70,00;29,96;119093,69
USA;MDE;U;12924543,00;2073498,38;8298009466,59
USA;MDE;U;3108485,00;786144,75;3161068080,30
USA;MDE;U;19502,00;16526,46;65694165,85
USA;MDE;U;1055195,00;214024,62;863942019,21
USA;MDE;U;60,00;10,80;42930,97
USA;MDE;U;202993,00;92178,02;367505903,80
USA;MDE;U;1200051,00;2681101,47;10664544588,51
USA;MDE;KG;166,00;668,35;2680831,28
USA;MDE;U;2413,00;26303,49;104558740,04
USA;MDE;U;1337,00;24168,39;97572382,42
USA;MDE;U;7524,00;20695,99;82989456,55
USA;MDE;U;310,00;1355,37;5579502,58
USA;MDE;U;2720,00;7658,01;31524887,38
USA;MDE;U;1682,00;13651,28;54467105,55
USA;MDE;2U;3546,00;13878,49;55809124,39
USA;MDE;2U;83076,00;247833,24;1004455365,53
USA;MDE;U;178,00;1500,05;6007790,25
USA;MDE;U;125,00;1042,40;4174874,54
USA;MDE;U;7684,00;31968,98;128123240,66
USA;MDE;KG;2671,12;21596,87;86466786,78
USA;MDE;KG;8572,88;72666,70;290889819,18
USA;MDE;U;2400,00;676,00;2707420,56
USA;MDE;U;4210,00;1087,50;4418670,82
USA;MDE;U;10032692,00;1959157,02;7891049616,98
USA;MDE;U;1624981,00;531458,70;2126854220,92
USA;MDE;U;864802,00;530639,73;2160932785,74
USA;MDE;U;1358711,00;218775,35;877719031,81
USA;MDE;U;219872,00;36746,70;148298083,64
USA;MDE;U;82429,00;19825,46;80504887,31
USA;MDE;U;3029728,00;1441930,57;5837135170,31
USA;MDE;U;2494584,00;773491,11;3116207213,10
USA;MDE;KG;27289,19;231055,28;934640178,53
USA;MDE;KG;443,23;2357,25;9343125,38
USA;MDE;KG;197,00;1053,00;4193767,44
USA;MDE;KG;217,32;552,80;2262240,01
USA;MDE;KG;27,00;198,75;801723,71
USA;MDE;KG;56,08;776,00;3164093,44
USA;MDE;KG;81,08;441,00;1772194,64
USA;MDE;KG;6881,97;25947,50;102917362,88
USA;MDE;KG;144,88;107,47;439802,69
USA;MDE;KG;1554,32;5157,00;21141294,61
USA;MDE;KG;25144,21;83725,04;341189527,80
USA;MDE;KG;2024,77;12661,59;51298664,44
USA;MDE;KG;80,80;379,40;1552630,00
USA;MDE;KG;46,80;2857,50;11358819,67
USA;MDE;KG;39,87;626,34;2555886,89
USA;MDE;KG;1045,48;15664,75;63491045,42
USA;MDE;KG;376,36;2240,89;9088109,99
USA;MDE;KG;76,05;817,00;3321750,43
USA;MDE;KG;456,92;5766,53;23560427,64
USA;MDE;KG;15,60;130,08;532330,28
USA;MDE;KG;177,37;1940,95;7978712,09
USA;MDE;KG;1,50;10,00;39750,90
USA;MDE;KG;4604,26;37088,04;150968742,37
USA;MDE;KG;2294,08;12029,54;48909583,43
USA;MDE;KG;633,36;2974,73;12131899,67
USA;MDE;KG;332,78;2108,10;8599230,70
USA;MDE;KG;3510,09;29342,37;119822749,32
USA;MDE;KG;170,40;2238,69;9180762,80
USA;MDE;KG;100,00;636,00;2602721,88
USA;MDE;KG;31,69;221,00;898539,59
USA;MDE;KG;336,61;4204,74;16875466,35
USA;MDE;KG;10,00;385,50;1577593,21
USA;MDE;KG;1169,05;10322,15;41867802,78
