DESTINO;ORIGEN;UNIDAD DE MEDIDA;CANTIDAD;FOBDOL;FOBPES
BHS;BOG;U;4,00;259,60;1030970,24
BHS;BOG;U;12,00;1365,20;5383143,30
BHS;BOG;U;2280,00;40354,63;158863960,68
BHS;BOG;U;20,00;700,70;2749189,44
BHS;BOG;U;35,00;1286,70;5048354,58
BHS;BOG;U;240,00;2663,10;10448646,21
BHS;BOG;U;78,00;6180,71;24249953,87
BHS;BOG;U;98,00;1253,39;4917663,13
BHS;BOG;U;22,00;988,60;3926106,26
BHS;BOG;U;52,00;2449,20;9726703,89
BHS;BOG;U;64,00;851,46;3381471,21
BHS;BOG;U;24,00;1740,72;6913060,59
BHS;BOG;U;98,00;1124,52;4465896,23
BHR;BOG;U;200,00;62,00;253536,60
BHR;BOG;U;160,00;55,20;225729,36
BHR;BOG;KG;6,00;77,50;316920,75
BHR;BOG;U;3178,00;1945,20;8080477,51
BHR;BOG;U;5806,00;3291,96;13264837,32
BHR;BOG;U;240,00;67,20;267377,37
BHR;BOG;KG;87,00;1134,00;4755531,06
BHR;BOG;KG;6,00;10,17;41988,57
BHR;BOG;KG;12,00;32,34;133521,18
BHR;BOG;KG;6,00;10,57;43640,04
BHR;BOG;KG;75,00;407,15;1680987,99
BHR;BOG;KG;6,00;33,07;136535,11
BHR;BOG;KG;47,15;116,42;480659,76
BHR;BOG;KG;3,96;18,26;75389,51
BHR;BOG;U;17400,00;4260,00;16918078,80
BHR;BOG;U;16835,00;2068,39;8640864,69
BHR;BOG;U;144,00;144,00;568958,40
BHR;BOG;U;2085,00;665,71;2728060,45
BHR;BOG;KG;54,00;405,90;1665054,56
BHR;BOG;KG;201,00;1617,26;6634210,76
BHR;BOG;KG;782,00;6239,70;25596060,56
BHR;BOG;KG;86,00;757,68;3108101,85
BHR;BOG;KG;4,00;30,78;126263,56
BHR;BOG;KG;9,60;103,39;424119,22
BHR;BOG;KG;52,50;383,39;1572715,62
BHR;BOG;KG;52,50;603,60;2476045,66
BHR;BOG;KG;24,00;257,80;1057529,11
BHR;BOG;KG;640,00;1,00;4089,30
BHR;BOG;U;15800,00;3950,00;15686951,00
